Edge,TimeStartEdge,Distance,Accidents
260043,17.48,874,0
53655,17.48,1944,0
135809,17.58,1088,0
397564,17.63,656,0
239263,17.75,244,0
182423,8.12,618,0
378559,8.25,92,0
240536,8.27,252,0
238981,18.10,270,0
5884,9.05,236,0
173278,9.07,946,0
274957,9.17,234,0
274960,9.17,152,1
393333,9.27,104,0
352121,17.18,43,0
392837,17.20,37,0
371392,17.33,89,0
154039,9.03,200,0
154039,14.13,200,0
17019,10.22,3226,0
5222,10.32,723,0
173278,10.43,946,0
77247,10.70,57,0
11904,18.03,107,0
376011,18.23,784,0
15550,18.32,3081,0
159671,13.00,65,1
159671,21.03,65,1
411700,7.00,137,0
324460,7.33,26,0
12080,9.47,208,0
29908,20.13,211,0
375849,20.42,219,0
64455,20.57,60,0
37793,8.00,133,0
274079,8.15,15,0
269633,8.22,210,0
269638,8.23,71,0
349422,20.02,35,0
403255,8.05,203,0
325202,8.10,329,0
353080,18.10,438,0
3647,18.12,23,0
450966,18.27,32,0
425727,9.05,198,0
370750,9.12,161,0
21400,9.13,1656,0
401335,9.15,4848,0
401337,9.22,4115,0
56164,9.25,593,1
56709,9.27,2316,0
140237,9.37,5422,0
168,9.53,7265,0
312963,9.63,2334,0
312956,9.68,896,0
449858,9.75,93,0
10694,16.05,102,0
179850,16.07,109,0
312955,16.10,1698,0
312964,16.13,2318,1
66152,16.17,167,0
448678,16.17,207,0
1176,16.28,633,0
56700,16.47,1966,0
146044,12.02,72,0
157280,7.07,99,0
414487,18.12,111,1
397103,18.18,33,0
253346,8.18,88,0
331680,8.35,93,0
392832,18.25,88,0
265701,11.05,367,0
182423,11.17,618,0
401594,9.12,197,0
3842,9.15,101,0
239486,17.03,364,0
188115,10.10,370,0
42347,16.02,104,0
19670,16.08,257,0
276356,16.22,90,0
13886,15.03,174,0
13885,15.03,80,0
182423,15.13,618,0
439857,7.03,111,0
179651,7.07,552,0
29913,19.12,360,1
182941,19.18,221,0
449591,19.27,134,0
443832,19.28,28,0
14841,14.12,21,0
428574,18.07,33,0
430368,14.23,204,0
130453,14.30,122,0
130448,2.05,45,0
8006,2.38,184,0
209167,22.02,64,0
213776,9.03,226,0
380011,9.12,434,0
259853,9.13,281,0
259826,9.17,289,0
174025,15.07,63,0
260243,15.13,13,1
261541,15.17,225,0
181381,8.15,109,0
360085,8.25,18,0
209198,8.28,214,0
271798,8.43,158,0
222258,16.12,45,0
377650,16.37,72,0
271235,7.15,239,0
148732,7.20,1005,0
26381,7.32,440,0
130032,7.47,133,0
391006,7.48,93,0
261591,17.03,251,0
7515,17.27,1489,0
11836,17.43,610,0
10989,17.45,314,0
2543,17.48,31,0
221819,17.08,94,0
81922,9.00,200,0
8790,9.02,201,1
68508,9.05,397,0
3529,9.17,56,0
68500,13.18,244,0
8790,13.22,201,1
55599,9.13,395,0
118961,9.18,551,0
118949,9.18,83,0
469682,9.32,110,0
181311,9.33,7,0
241140,9.35,20,1
241140,17.00,20,1
53455,12.20,3072,0
470242,12.25,754,0
5222,12.38,723,0
285555,12.72,73,0
393866,20.25,30,0
15550,20.33,3081,0
122398,20.38,1470,0
131716,20.67,2048,0
288916,20.78,66,0
29022,9.08,1258,0
394094,9.27,628,0
132876,9.32,376,0
118966,9.40,35,0
1599,16.00,203,0
2200,16.00,100,0
395532,16.48,818,0
146538,11.12,130,0
3301,11.13,32,0
343758,21.05,118,0
2338,21.07,2402,0
121020,21.08,224,1
202073,21.12,185,0
414410,9.05,418,0
7066,9.27,121,0
411705,9.33,112,0
414412,17.28,79,0
343826,17.28,55,0
298760,10.07,495,0
298761,10.07,308,0
25696,10.13,2051,0
430375,20.22,1486,1
29017,20.27,79,0
395532,20.30,818,0
297873,11.05,376,0
400340,11.17,113,0
130468,11.28,22,0
130470,11.28,750,0
393318,19.35,301,0
25265,19.43,108,0
12982,9.03,469,0
6894,9.28,1763,1
192369,9.30,1291,1
281650,17.12,899,0
159413,17.13,59,1
2211,17.18,1803,0
192366,17.22,1746,0
12815,17.23,283,0
240214,17.38,13,0
170935,10.32,983,0
170939,19.02,57,0
170963,19.15,251,0
386654,19.18,272,0
460961,19.27,196,0
208548,19.27,747,0
208544,19.33,879,0
187986,9.07,351,0
118968,9.33,274,0
13106,9.43,15,0
449567,18.05,189,0
17445,18.13,263,0
55592,18.17,439,0
147225,18.20,231,0
59189,18.23,924,0
272841,18.25,487,1
2518,18.42,244,0
213671,21.02,103,0
440188,13.08,136,0
404218,13.12,219,0
5231,13.18,83,0
173557,13.30,1286,0
401335,13.45,4848,0
56709,13.57,2316,0
48801,13.58,1901,0
286349,20.10,1346,0
286345,20.22,4144,0
286347,20.27,5085,0
470242,20.45,754,0
240470,20.60,449,0
165850,14.13,345,0
180187,14.43,112,0
6917,22.22,122,0
29920,7.10,336,0
182946,7.17,368,0
392519,7.40,108,0
12945,17.30,32,0
12948,17.30,76,0
449369,17.50,37,0
242091,7.02,172,0
266468,8.08,15,0
5852,8.12,20,1
161749,8.33,117,0
204189,15.08,101,0
257059,15.22,346,0
5852,15.23,20,1
120311,10.03,506,1
37747,10.08,662,0
120296,10.10,105,0
120303,10.15,778,0
470242,10.32,754,1
54094,10.40,1420,0
54095,10.42,2130,0
51680,10.45,645,0
184509,10.77,99,0
416661,10.78,238,0
815,10.82,36,0
17445,19.20,263,0
173277,19.25,1665,0
122378,19.33,1049,0
54085,19.43,3218,0
120304,19.63,1166,0
120300,19.68,1506,0
37747,19.72,662,0
120311,19.78,506,1
142123,14.03,133,0
305095,14.13,23,0
42334,10.05,77,0
42339,10.07,246,0
369200,21.02,139,0
11149,21.07,133,0
421509,9.18,61,0
181785,9.27,197,0
171697,17.00,125,0
6272,17.05,108,0
392836,17.23,107,0
274945,16.17,116,0
177597,16.23,23,0
196249,16.23,21,0
196254,16.23,52,0
17445,4.22,263,0
55592,4.27,439,0
5188,4.30,765,0
423374,9.15,258,0
16597,9.17,27,0
242970,9.25,56,0
8645,9.08,49,0
127216,18.00,21,0
26293,10.02,43,0
8231,10.07,467,0
274957,10.18,234,0
249394,8.02,59,0
91417,8.05,191,0
426313,9.03,310,0
56817,9.10,13,0
273437,9.22,57,0
188061,9.35,173,0
385072,20.38,225,0
252813,20.42,83,0
273458,20.47,61,0
354530,9.42,63,0
446022,17.10,282,0
29908,17.15,211,0
9077,17.22,9,0
33590,17.28,28,0
24248,10.28,267,0
260377,10.32,162,0
206900,10.70,323,0
450521,10.80,336,0
59197,10.15,167,0
59198,10.17,1982,0
28875,18.22,35,0
213865,16.03,37,0
328787,16.18,134,0
177708,11.10,33,0
434357,11.23,236,0
51673,11.38,1942,0
10384,16.35,1437,0
55597,16.45,737,0
173278,16.45,946,0
118961,16.50,551,0
1453,10.15,108,0
33585,18.07,17,0
323502,9.10,108,1
327940,9.27,2951,0
381982,9.40,286,0
401614,9.48,114,0
66101,18.17,214,0
327469,18.33,205,0
475926,18.42,67,0
55202,8.13,153,0
170864,8.20,124,0
391249,8.25,160,0
12302,9.02,69,0
72575,19.05,174,0
428291,9.13,16,0
449574,17.05,80,0
376306,17.07,166,0
16581,17.15,109,0
387100,10.07,118,0
1878,10.10,149,0
18066,14.25,119,0
5901,10.07,1987,0
394091,10.15,141,0
51672,10.30,1782,0
51673,10.32,1942,0
470234,10.43,2965,0
21395,10.50,282,0
21396,10.50,2867,0
401319,10.62,179,0
173559,17.22,2439,0
17019,17.25,3226,0
54095,17.32,2130,0
122382,17.38,2636,0
59195,17.50,1260,0
276538,22.02,70,0
394097,9.08,340,0
379286,9.15,83,0
397571,9.42,553,0
35441,9.60,258,0
35437,9.62,62,0
52314,9.65,28,0
212922,9.75,69,1
212922,17.00,69,1
126434,17.22,164,0
262253,17.25,93,0
397564,17.32,656,0
53638,17.38,1405,0
6064,17.67,327,0
3887,17.77,727,0
403194,10.23,84,0
390747,10.35,118,0
376011,19.25,784,0
456753,19.37,8,0
375532,8.33,254,0
180128,8.38,28,0
456741,17.50,507,0
262011,9.40,178,0
220793,17.17,176,0
4521,19.47,583,0
376305,8.40,99,0
173277,8.47,1665,0
177033,8.78,2296,0
240524,9.05,141,0
8595,9.08,120,0
239262,16.08,133,0
53638,16.23,1405,0
450740,16.55,185,0
5199,16.55,265,0
274954,16.68,54,0
421519,16.70,9,0
397703,16.73,62,0
243355,16.87,54,0
323463,11.15,25,0
168,11.17,7265,0
309082,11.38,292,0
456819,21.07,90,0
159552,21.33,162,0
312964,21.45,2318,0
27217,21.52,7179,0
302807,11.08,87,0
380514,11.15,103,0
8637,13.02,130,0
30381,10.10,428,0
12473,10.33,476,0
7515,10.42,1489,0
83707,10.42,81,0
162753,18.10,115,0
192366,18.33,1746,0
83710,18.38,1546,0
59206,18.50,475,0
378452,18.75,111,0
182399,14.08,84,0
17211,9.07,39,0
350835,9.23,2401,1
182259,20.02,161,1
261606,20.15,471,0
353080,20.22,438,0
14408,20.27,338,0
119682,20.32,838,0
396098,20.45,2214,0
396103,20.50,2580,0
396106,20.55,2706,0
457583,20.60,179,0
181358,10.10,140,0
181268,18.20,21,0
376011,8.12,784,0
6478,10.07,1462,0
83708,10.12,1914,0
6894,10.15,1763,0
121018,10.30,1951,0
9814,17.02,54,0
369837,17.03,253,0
369841,17.03,280,0
281650,17.13,899,0
12876,17.18,233,0
366569,8.07,198,0
8048,8.17,40,0
390747,8.23,118,0
265743,19.00,115,0
447079,19.12,56,0
302858,19.25,69,0
387641,19.30,34,0
118966,9.33,35,0
47866,9.43,172,0
12945,9.45,32,0
51594,19.27,227,0
216653,18.22,97,0
253268,23.07,218,0
253271,23.07,124,0
371930,23.22,476,0
341502,23.25,154,0
1211,2.10,85,0
270684,7.05,2350,0
305585,7.37,870,0
66135,7.43,493,0
8357,14.02,32,0
327941,14.38,1024,0
305580,14.40,1502,0
140125,14.43,894,0
270684,14.68,2350,0
417757,7.05,427,0
404659,15.13,242,0
404661,15.15,105,0
187878,15.15,59,0
242020,11.08,25,0
252248,11.10,71,0
1298,11.20,30,0
3508,11.22,48,0
369021,11.23,8,0
20874,20.12,61,0
448566,20.23,135,0
338998,20.23,35,0
14884,18.00,42,0
14604,18.02,164,0
235061,18.10,80,0
189583,13.00,49,0
240187,13.03,33,0
240228,10.15,1123,0
394086,10.17,51,0
3892,10.20,747,0
59190,10.22,924,0
5199,10.23,265,0
274951,10.35,107,0
377970,20.07,904,0
373162,20.18,105,0
280788,20.18,71,0
449578,19.12,256,0
434357,19.20,236,0
59192,19.30,66,0
390733,10.30,91,0
204028,17.12,34,0
352123,17.20,103,0
182423,18.12,618,0
182421,18.13,22,0
239422,2.08,136,0
182399,2.20,84,0
271714,2.22,185,0
116798,8.05,142,0
302115,8.32,303,0
247584,8.32,776,0
206748,17.05,760,0
388,10.20,147,0
238313,10.23,59,0
14355,10.25,9,0
36132,10.28,109,0
257059,14.00,346,0
6283,14.03,30,0
279637,14.25,159,0
310417,11.10,276,0
468356,17.07,69,0
33586,17.23,184,0
455822,10.05,145,0
15550,10.18,3081,0
53245,10.35,2120,0
21394,10.43,2674,0
21397,10.48,664,0
131716,10.52,2048,0
369798,10.58,62,0
260321,10.60,33,0
470241,21.27,425,0
469205,21.57,78,0
276045,13.02,17,0
274384,13.05,126,0
404640,13.07,25,0
404311,7.05,96,0
404303,18.07,216,0
170481,8.03,316,0
240191,8.23,51,1
127211,8.28,41,0
446697,16.12,38,0
11175,16.13,29,0
127214,16.15,94,0
240191,16.20,51,1
243377,16.27,65,0
317353,12.05,50,0
345609,12.07,128,0
258153,12.15,69,0
439034,9.15,528,0
277993,9.35,176,0
10988,9.38,432,0
310352,18.42,223,1
392519,18.43,108,0
143418,18.45,35,0
384431,17.17,30,0
6591,8.02,179,0
371171,8.08,252,0
333997,15.03,250,0
118961,15.10,551,0
118949,15.10,83,0
274946,15.13,104,0
244082,15.30,26,0
209189,1.05,85,0
14293,1.25,42,0
403992,1.40,121,0
5941,17.00,29,0
6272,22.25,108,0
331399,22.30,27,0
56090,12.17,83,0
244994,12.50,15,0
6939,19.10,170,0
159554,19.20,113,0
312964,19.30,2318,0
180445,19.37,352,0
14776,19.27,256,0
215656,9.05,9,1
409718,9.10,322,0
213670,9.17,99,0
215656,15.12,9,1
393393,17.22,15,0
427230,17.02,135,0
42395,17.07,238,0
159672,15.07,97,0
78876,11.00,106,0
278788,16.02,284,0
279006,16.07,83,0
9558,16.15,123,0
184560,11.32,315,0
419271,10.15,299,0
344644,10.20,388,0
200073,10.37,94,0
400828,10.73,1147,0
1592,10.95,98,0
130031,10.97,74,0
261579,11.00,329,0
450589,19.12,61,1
396106,19.58,2706,0
28083,19.78,77,0
46857,20.07,590,0
225464,10.03,116,0
180222,10.08,100,0
180218,10.13,47,0
180137,10.23,27,0
447079,10.25,56,0
6917,18.05,122,0
180177,7.02,66,0
262153,11.15,207,0
261953,11.18,82,0
14005,17.22,27,0
210103,9.02,63,0
25953,9.08,439,0
7515,9.13,1489,0
187863,9.40,28,0
375749,9.42,73,0
159417,14.22,2643,0
2211,14.27,1803,0
120002,14.33,1839,0
356159,14.42,110,0
2057,15.25,677,1
68495,15.27,15,0
409733,22.05,3157,1
7852,22.18,398,0
448903,20.17,253,0
403064,14.25,340,0
180134,2.13,52,0
352701,2.23,147,0
7418,7.03,328,0
7425,7.07,89,0
250139,7.20,572,0
336022,7.35,772,0
118961,7.73,551,0
144194,7.87,136,0
209076,18.05,74,0
23633,18.53,551,0
299938,18.57,224,0
260374,18.80,669,0
90860,18.92,239,0
246471,11.10,431,0
66918,11.15,80,0
59196,11.28,461,0
252071,11.35,389,0
192369,11.48,1291,0
240732,11.52,240,0
361923,11.53,2786,0
11836,11.57,610,0
369813,11.72,23,0
159412,19.23,297,0
12875,19.28,320,0
12876,19.28,233,0
120002,19.37,1839,0
252068,19.45,1206,0
240336,19.52,261,0
54629,19.65,449,0
432967,9.13,179,0
242091,19.07,172,0
417446,12.17,140,0
439860,19.10,228,0
451497,8.12,198,0
29022,8.17,1258,0
5901,18.07,1987,0
59204,18.08,201,0
378165,18.15,515,1
180160,10.10,144,0
447076,18.07,93,0
379452,18.10,71,0
274380,18.20,83,0
6580,10.02,63,0
182946,10.05,368,0
434398,10.23,33,0
429341,10.32,197,0
180163,10.37,45,0
180200,10.40,68,0
11967,9.02,201,0
94509,9.12,112,0
94510,9.12,179,0
151835,9.13,105,0
5901,9.02,1987,0
240338,9.07,1300,0
282076,9.20,85,0
39568,20.03,76,0
387119,20.17,98,0
729,20.17,92,0
265908,8.07,283,0
468351,16.45,182,0
180202,7.13,67,0
278808,11.03,149,1
188060,9.07,59,0
331681,9.07,85,0
12810,15.05,41,0
6894,9.32,1763,0
361923,9.38,2786,0
430689,9.48,558,0
3551,14.07,142,0
192366,14.18,1746,0
120002,14.22,1839,0
246682,14.28,1951,0
240228,14.38,1123,0
209184,9.42,22,0
112458,17.23,240,0
312969,17.30,1061,0
38582,17.40,1113,0
29913,9.02,360,0
29920,9.03,336,0
182942,9.08,79,0
182943,9.08,148,0
33588,9.12,221,0
7871,9.15,36,0
83734,18.03,60,0
403207,8.13,203,0
13559,18.00,20,0
1038,18.18,80,0
64313,18.22,20,0
423376,8.20,124,1
238981,8.30,270,0
174023,16.23,52,0
328105,10.07,391,0
2713,19.12,236,0
242965,8.00,7,0
26245,8.07,286,1
159544,8.10,195,0
421507,9.25,38,0
204035,14.07,42,0
12080,14.28,208,0
439665,18.03,41,0
42306,9.02,101,0
239540,9.13,86,1
181397,9.17,129,0
239540,13.10,86,1
180218,9.12,47,0
9876,9.30,41,0
5615,9.32,136,0
180394,17.32,8,0
405992,17.33,44,0
14865,17.35,120,0
170474,7.00,193,0
307795,8.00,233,0
21400,8.15,1656,0
56704,8.37,525,0
140237,8.38,5422,0
19779,8.48,3379,0
379452,17.05,71,0
208785,17.10,174,0
17448,17.33,146,0
450733,17.42,188,0
15550,17.43,3081,0
382941,16.15,70,0
279011,9.05,232,0
181785,14.05,197,0
179651,14.08,552,1
456822,7.13,32,0
180137,7.32,27,0
180160,19.07,144,0
8968,19.23,26,0
395404,19.23,28,0
377650,19.33,72,0
6275,18.07,45,0
170414,19.00,146,0
263536,9.08,318,0
347547,9.15,19,0
302811,9.03,18,0
302814,9.03,149,0
421626,13.17,132,0
156340,7.03,194,0
4782,7.12,2842,0
392095,7.15,1868,0
315090,7.18,44,0
381981,7.30,79,0
312955,12.07,1698,0
312965,12.12,414,0
392094,12.15,1197,0
392098,12.17,3497,0
11225,12.22,1161,0
29864,7.05,109,0
29860,7.07,40,0
54631,7.20,200,0
187954,7.20,2095,0
187959,7.25,1173,0
64312,7.82,66,0
389583,12.02,57,0
279011,12.05,232,0
2210,12.32,543,0
192366,12.37,1746,0
83710,12.42,1546,0
6186,12.57,452,0
159547,9.22,159,0
159553,9.23,473,0
312964,9.35,2318,0
392090,9.42,740,0
449192,21.07,86,0
188645,21.15,1687,0
54425,21.27,980,0
7237,21.48,205,0
7251,21.50,151,0
14058,10.05,290,0
180442,10.07,79,0
9390,10.07,48,0
377970,18.08,904,1
13708,18.22,29,0
352585,18.23,14,0
146290,10.13,49,0
356415,19.00,50,0
210102,19.08,250,0
5934,18.40,11,0
168380,7.02,63,0
159147,16.02,35,0
310352,8.15,223,0
127215,16.02,38,0
371172,16.23,65,0
192342,11.05,24,0
193267,11.07,120,0
4748,8.23,773,0
260043,8.42,874,0
177033,8.47,2296,0
362000,8.62,79,0
353854,15.02,219,0
12168,15.05,515,0
126434,15.13,164,0
12044,10.15,77,0
88441,20.18,149,0
348265,8.05,558,0
24565,8.15,711,0
370994,8.32,436,0
240129,16.25,106,0
386715,16.27,555,0
15550,7.33,3081,0
122378,7.37,1049,0
122398,7.37,1470,0
5230,7.40,639,0
53245,7.48,2120,0
470234,7.53,2965,0
120305,7.67,483,0
120303,7.68,778,0
37747,16.08,662,0
54095,16.42,2130,0
5222,16.45,723,0
122382,16.48,2636,0
393394,16.77,118,0
393438,16.82,35,0
378472,8.00,220,0
378447,8.03,38,0
12048,8.42,132,0
180076,8.43,54,0
246682,16.12,1951,0
9730,16.17,310,0
395532,16.37,818,0
29011,16.38,331,0
5222,9.17,723,0
122382,9.22,2636,0
122384,9.23,251,0
196252,9.43,48,0
8458,18.03,32,0
449575,18.18,42,0
449577,18.18,140,0
154578,18.22,291,0
173277,18.27,1665,0
256154,18.48,514,0
258669,8.08,200,0
25718,16.23,82,0
1731,9.02,449,0
261608,9.08,273,0
387007,21.02,80,0
10553,18.03,215,0
13108,18.28,48,0
159977,18.43,37,0
278974,3.02,180,0
15161,3.33,30,0
11331,3.58,409,0
51594,3.60,227,0
93716,11.08,58,0
310120,19.35,60,0
294956,19.12,176,0
289754,23.13,133,0
402421,10.05,67,0
59198,13.40,1982,0
12474,13.42,184,0
119997,13.53,998,0
183968,0.05,20,0
5901,0.23,1987,0
142205,0.38,1875,0
239784,0.63,46,0
177705,8.00,28,0
211019,17.17,153,0
214599,17.20,88,0
367839,17.22,243,0
209741,0.03,218,0
18620,9.08,304,0
25239,18.08,3,0
239609,18.20,40,0
15049,17.13,148,0
11102,11.12,199,0
396098,11.37,2214,0
396106,11.47,2706,0
178464,11.57,678,0
25784,11.60,176,0
28842,11.62,339,0
28830,11.63,128,0
28822,11.65,164,0
350835,19.17,2401,0
350842,19.25,2478,0
400824,19.47,278,0
35071,19.57,12,0
303048,19.63,193,0
66601,15.02,96,0
297635,15.08,205,0
98674,15.10,563,0
351395,9.17,2685,0
17019,9.27,3226,0
54095,9.33,2130,0
5894,9.50,328,0
388198,21.02,17,0
173277,21.18,1665,0
173558,21.43,243,0
409759,11.05,447,0
10553,11.28,215,0
11039,11.35,501,0
59195,11.43,1260,0
13125,11.52,168,0
271233,11.68,535,0
121018,11.77,1951,0
2338,22.05,2402,0
240228,22.42,1123,0
3892,22.45,747,0
59190,22.47,924,0
15550,22.50,3081,0
426318,22.57,231,0
325583,22.70,106,0
134555,22.77,468,0
409759,22.80,447,0
473574,9.00,131,0
180067,9.17,372,0
180180,15.13,113,0
179652,15.27,494,0
220459,22.27,58,0
220462,22.27,166,0
274385,22.28,182,0
245322,10.07,78,0
253649,10.17,27,0
180187,10.42,112,0
138452,10.45,41,0
220466,20.02,145,0
8970,20.22,10,0
120002,9.08,1839,0
102273,9.18,259,1
5901,9.20,1987,0
18393,9.28,157,1
18393,16.05,157,1
6234,16.10,414,0
119997,16.23,998,0
209177,8.30,139,0
442071,16.17,236,0
412177,9.05,41,0
69708,9.08,492,0
1702,20.02,179,0
439236,20.03,168,0
350576,21.13,22,0
180193,10.17,173,0
421717,9.02,41,0
181383,9.33,34,0
390747,9.40,118,0
11284,9.47,50,0
446020,17.52,390,0
55209,13.02,110,0
5086,23.03,82,0
450476,23.10,44,0
258042,23.13,18,0
338344,10.02,155,0
240188,10.28,69,0
341792,10.42,13,0
321464,10.42,182,0
29920,17.10,336,0
391267,17.48,51,0
457752,9.00,138,0
387620,9.03,76,0
122398,9.27,1470,0
372278,16.08,112,0
173278,16.27,946,0
10775,11.17,395,0
15550,11.18,3081,0
215730,11.30,87,0
374025,20.00,86,0
122382,20.18,2636,0
408048,20.33,18,0
244892,11.07,386,0
213867,21.03,96,0
15846,9.05,145,0
34977,9.12,2957,0
14538,9.17,353,0
4783,9.20,403,0
27217,9.25,7179,0
37,9.33,946,0
18353,9.33,119,0
558,9.33,111,0
50943,9.35,5961,0
26388,9.42,1068,0
56700,9.53,1966,0
36093,16.12,302,0
56165,16.17,552,0
140237,16.27,5422,0
166,16.42,853,0
168,16.42,7265,0
11225,16.58,1161,0
13358,16.60,1437,0
34976,16.63,1609,0
15849,16.68,199,0
241076,9.08,219,0
238981,9.23,270,0
401078,18.00,42,0
269315,18.03,53,0
157276,18.18,87,0
258670,18.23,446,0
221217,10.02,24,0
215241,10.25,35,0
243516,21.00,60,0
180174,21.10,66,0
30042,21.17,87,0
6476,11.20,1039,0
83706,11.25,79,0
1596,11.35,327,0
361923,11.37,2786,0
11836,11.40,610,0
448287,11.48,84,0
255479,21.07,695,0
448288,21.12,35,0
159417,21.23,2643,0
361916,21.30,1160,0
192366,21.30,1746,0
246305,21.62,156,1
306896,10.03,45,0
118968,10.12,274,0
274957,10.18,234,1
449589,10.20,34,1
449568,18.07,199,0
282819,18.23,161,0
180211,19.00,13,0
274380,19.00,83,0
26245,21.12,286,0
159546,21.13,112,0
174037,19.05,266,0
392140,13.03,64,0
432498,13.27,27,0
209229,13.43,26,0
89769,13.45,36,0
320753,22.43,14,0
366582,8.13,12,0
238981,8.30,270,0
450476,8.37,44,0
209165,19.12,156,0
442118,19.32,24,0
13125,7.23,168,0
6476,7.23,1039,0
159410,7.45,81,0
10989,7.47,314,0
12876,15.13,233,0
281651,15.27,628,0
246682,15.28,1951,0
252068,15.30,1206,0
7515,10.22,1489,0
361918,10.30,114,0
240732,10.32,240,0
361920,10.33,451,0
361923,10.33,2786,0
11836,10.38,610,0
2338,18.03,2402,0
240731,18.13,328,0
12815,18.20,283,0
150592,18.40,435,0
184641,14.35,160,0
390137,21.00,16,0
269314,21.15,197,0
284530,15.08,199,0
134294,15.02,37,0
272899,9.03,263,0
187954,9.17,2095,0
121379,9.42,325,0
161118,15.02,266,0
240336,15.10,261,0
99172,15.40,74,0
350694,15.02,51,0
401594,15.03,197,0
380012,12.33,110,0
375532,20.33,254,0
66121,10.08,102,0
350838,10.23,162,0
396108,10.35,211,0
463231,10.37,299,0
463235,10.40,705,0
206746,10.45,835,0
192369,10.60,1291,0
13095,10.67,343,0
6883,21.08,28,0
278038,21.15,173,0
275799,21.20,301,0
2211,21.27,1803,0
457583,21.72,179,0
178464,21.77,678,0
476865,9.05,138,0
266451,9.12,528,0
439034,9.17,528,0
170851,8.10,171,0
187875,14.05,47,0
450722,7.07,85,0
51673,7.15,1942,0
53245,7.23,2120,0
401334,7.38,562,0
401335,7.40,4848,0
401337,7.45,4115,0
36052,7.60,416,0
152278,16.00,54,0
154484,16.02,109,0
152090,16.03,225,0
396366,16.10,329,0
286349,16.10,1346,0
56698,16.18,2343,0
56159,16.22,180,0
53455,16.40,3072,0
470246,16.43,100,0
122382,16.62,2636,0
400341,16.68,101,0
180391,21.03,28,0
409733,9.13,3157,0
4713,9.40,146,0
246680,9.42,611,0
280101,9.65,101,0
361923,18.43,2786,0
15372,18.48,349,0
11831,18.53,2997,0
402449,18.62,199,0
191764,22.03,166,0
443118,18.08,100,0
428293,18.12,31,0
131,18.22,31,0
446989,11.22,75,0
353080,11.23,438,0
192369,11.38,1291,0
361923,11.43,2786,0
255481,21.05,277,0
3117,21.17,169,0
281650,21.20,899,0
12875,21.25,320,0
361916,21.28,1160,0
148732,21.33,1005,0
130031,21.58,74,0
113790,12.00,15,0
322246,12.00,41,0
11665,20.05,25,0
330583,7.02,117,0
395097,10.00,94,0
31392,10.05,38,0
239517,10.08,35,0
253651,10.20,54,0
429341,10.38,197,0
274381,10.48,171,0
16944,16.18,146,0
211296,16.47,165,1
439723,9.13,151,0
8457,16.00,46,0
9031,16.05,55,0
55591,9.42,119,0
450719,9.43,226,0
118957,15.15,86,0
274945,15.15,116,0
6916,15.33,66,0
253258,15.43,30,0
12498,8.30,637,0
389286,8.47,79,0
439857,8.78,111,0
181323,16.05,98,0
6483,16.28,78,0
22362,16.40,102,0
23633,16.50,551,0
260380,16.68,204,0
180176,8.18,34,0
13137,8.23,33,0
135899,16.05,105,0
135904,16.07,132,1
421510,16.22,68,0
180151,16.45,40,0
180196,16.50,166,0
62616,16.63,212,0
8099,10.02,281,0
18620,10.17,304,0
115326,10.23,140,0
89312,10.32,18,0
63497,16.03,348,0
182941,10.15,221,0
429338,18.13,235,0
446024,18.55,353,0
7372,7.02,28,0
14516,7.05,227,0
6476,7.18,1039,0
83708,7.23,1914,0
269875,7.42,189,0
250626,15.07,210,0
2211,15.22,1803,0
246682,15.35,1951,0
21108,15.52,50,0
274143,9.03,95,0
274384,9.13,126,1
274384,20.05,126,1
106944,9.00,72,0
263906,18.00,18,0
360084,9.13,19,0
211643,18.03,215,0
248842,18.07,173,0
209053,8.12,14,0
450474,16.17,12,0
433884,16.22,140,0
186755,19.03,13,0
397982,19.20,67,0
298758,9.07,359,0
6478,9.32,1462,0
246685,9.33,498,0
7515,9.35,1489,0
275749,18.02,22,0
246682,18.30,1951,0
430375,18.48,1486,0
378240,18.65,16,0
331741,7.12,73,0
187562,16.03,102,0
11151,10.03,65,0
184509,19.00,99,0
338998,19.13,35,0
12260,8.25,237,0
1534,8.37,366,0
209891,8.38,392,0
45639,14.03,4,0
269877,14.25,309,0
87,14.28,363,0
9345,14.40,128,0
345842,8.03,108,0
298066,8.12,38,0
209187,16.12,143,0
401301,21.12,36,0
385263,21.20,26,0
14847,1.43,90,0
142126,8.27,70,0
115326,8.33,140,0
180186,8.37,29,0
180196,18.02,166,0
310346,18.07,49,0
401466,18.38,223,0
426317,11.12,172,0
10384,11.12,1437,0
122382,11.15,2636,0
122383,11.18,156,0
3233,11.35,57,0
15550,17.17,3081,0
51672,17.25,1782,0
70335,17.27,158,0
378318,17.32,124,0
477151,9.15,147,0
237116,15.08,87,0
430577,15.28,22,0
222257,10.07,476,0
114994,19.15,619,0
260803,9.25,340,0
211642,11.13,151,0
184450,19.02,130,0
94510,19.20,179,1
240536,19.37,252,0
369821,9.10,142,0
369828,16.03,65,0
6408,16.10,111,0
405993,11.32,65,0
180221,20.05,148,0
180215,20.07,69,0
89093,20.20,180,0
